Customer_ID,Name,Email,Product,Purchase_Amount,Likelihood_to_Recommend,Satisfaction_Score,Age,Gender,Respondent_ID
2909,Angela Miller,billy23@mercer-weeks.com,Product C,448.91,1,8,18,Male,325f992a-108d-4de2-93c6-f8211139843a
6160,Victor Smith,slewis@yahoo.com,Product B,237.62,3,9,24,Male,9fada24f-0429-4a04-931c-36a313eff7b0
8088,Heidi Chan,blackjesus@jones.com,Product B,181.93,3,1,23,Male,c06abc06-ac9f-4fb6-84f8-d65b3644b1f3
9382,Alex Morris,robertsmith@cox.com,Product B,382.67,1,1,55,Other,9d1a2137-1969-45fd-935b-7dda0be29a9f
1444,Michael Reed,jonathanbaker@gmail.com,Product C,484.14,1,7,43,Female,7a13f531-8828-4244-9587-19874b118b4a
7831,Amanda Silva,sheilaguerrero@gmail.com,Product A,289.88,5,2,42,Female,328cc629-5621-4bbe-adb9-2c557e2630a7
6307,Gregory Berry,smithhunter@vazquez.com,Product D,446.11,2,9,35,Other,1a7964e8-c24e-4b59-9987-8781adf97d8d
4978,Kathy Bauer,jeffery68@butler.com,Product B,106.83,7,9,51,Male,a3722617-1778-4cb4-b9e4-a0abc6df39e0
5439,Ralph Santos,bmartin@sullivan.com,Product D,349.55,10,3,60,Male,dcdd534e-91c8-4b48-a9a0-e7dc25d071a4
9494,Valerie Jones,brianthompson@gmail.com,Product A,402.4,3,7,31,Other,e0d1a77d-722c-4613-a875-18b2a482e193
1471,Anthony Garza,jacksonbridget@hanna.com,Product C,37.52,9,2,69,Female,b0249740-1588-4723-aaad-cf15920a5b7b
4509,Yolanda Todd,dixonedward@hotmail.com,Product B,352.51,8,8,45,Female,c6fb598b-2e6e-4886-bef3-afa9e416db36
8022,Jason Jones,ywilliams@hotmail.com,Product A,433.86,4,9,40,Male,82df7e63-c001-489e-b336-82612cc135fe
9509,Tyler Dixon,qtate@gmail.com,Product C,44.05,8,6,38,Female,c49b16b3-4966-400f-8b77-140d16f61e32
6198,Donald Jennings,jennasanchez@yahoo.com,Product C,354.35,1,6,22,Female,dc69f429-470a-491e-b8da-be02b789840a
7768,Catherine Thompson,farrelllatasha@miles.com,Product A,325.96,6,3,42,Other,568904b4-1d24-424f-9a9d-255d42539ced
6126,Stanley Wagner,jennifer78@simmons.com,Product C,182.58,10,9,24,Other,7d0ca6ca-cb1c-4b57-aea5-998ac4ef637f
7500,Eric Villanueva,randysharp@yahoo.com,Product D,350.14,9,8,33,Other,d434bb59-6898-4e89-83d4-56f14f0643d2
4862,Chad Norman,ashleyjames@hernandez.biz,Product D,20.85,6,2,36,Other,b7166c88-4455-4d0f-84fe-049093252c0a
5016,Mr. Gordon Perry,carly69@williams-jones.com,Product A,420.87,3,3,28,Other,d934fe5b-03a7-4e9c-b70a-291ecd1e99c2
3833,Rebecca Best,jessicagibson@hotmail.com,Product C,450.11,6,4,52,Male,910d34cb-5361-4a03-a9e8-7a8f41e3a863
5455,Jessica Hall,vargasraymond@garcia.biz,Product C,92.55,5,1,58,Female,42a0687c-292a-47ff-90b5-9e43346068d4
5703,Ashley Lee,chavezamy@yahoo.com,Product D,494.47,10,5,64,Male,d1289be9-5389-44e1-b8b8-5f53d4976154
3654,Thomas James,robertsrebecca@rowland.com,Product B,212.68,3,1,58,Male,bac74902-7a13-4336-84f9-11850655bb2a
9378,Ryan Sanchez,matthewsimmons@meyer.com,Product B,320.08,2,4,44,Female,7603b568-6c69-4508-bb50-8c47a471e975
8407,Gregory Farrell,mitchellpatrick@hotmail.com,Product B,336.76,2,7,33,Male,1fda5b79-bd81-44ff-9e63-959d0dbf3791
2838,Tamara Johnson,lindaroberson@williams-guerrero.biz,Product B,47.09,10,3,23,Male,4ea641db-eba5-4642-9ec3-76d9eebb7d9c
3288,Jose Garcia,pdoyle@mitchell.com,Product B,457.63,8,8,50,Male,80da2bb2-b8c4-4e45-b810-a616800b636f
7418,Chad Roberts,samuelrodriguez@hotmail.com,Product B,303.7,2,5,52,Other,d9610fb5-67f6-4095-8fa2-b77738506648
1916,Mrs. Christy Young MD,msalazar@collins-dawson.com,Product B,44.95,9,9,36,Male,bca125fc-5105-44c1-8aec-e6c6b7d5a71b
9096,Dale Ortiz,richard55@scott-white.com,Product A,224.23,6,9,56,Male,19edfdc6-20db-4b7b-aaa2-600cd6bfb905
5117,Samantha Garrett,reedhenry@gmail.com,Product B,433.8,8,6,29,Male,0d3fd819-8e2d-4fa0-b523-a116f8549a96
6174,Kimberly Wright,imoody@acosta.biz,Product D,68.27,8,3,66,Female,809f6bc8-5860-4edc-847d-4829a0b491a7
9238,Kristi Thompson,qreeves@mcconnell.com,Product A,47.83,10,9,60,Male,6a6ef140-1b98-4771-a355-89b723a8e0da
4766,Randy Thompson,aaron42@roberts-nielsen.org,Product B,283.38,7,9,34,Male,e106b0e9-a80c-4eb9-8c67-425ee8111bb0
7477,Joshua Washington,hollandtiffany@moore-navarro.net,Product D,51.14,6,3,19,Other,f88390bc-96c6-4e5f-9663-25f8ef5fbb03
7752,Wyatt Lin,jose34@koch-williams.net,Product C,341.82,7,2,32,Other,bba9f5e6-a3d2-4f0a-b400-daec4268a1fe
9676,Elizabeth Wilson,kendrahernandez@moran.com,Product A,131.18,4,8,41,Male,1ae16173-459f-4676-9e66-f1b5b6ee8d94
4927,Joe Lawson,houstonsydney@maxwell-reynolds.info,Product C,75.68,10,6,47,Male,729d23d7-a542-46fd-86c5-cf98335853a8
1601,Jennifer Osborn,simmonssheila@torres-patton.org,Product C,95.23,7,9,44,Other,74169c97-3e3a-4ef8-8573-805701a09fb5
6327,Scott Estes,mckenzierobert@hotmail.com,Product D,140.5,7,3,41,Female,4fb93827-3260-4852-bd1d-39cc600cf199
2412,Jacqueline Johnson,blakecompton@gmail.com,Product D,433.78,5,10,52,Other,cdfc770c-7dd3-42fc-813f-cdd2890f806d
2429,Stephen Khan,marcterrell@yahoo.com,Product A,64.93,9,3,46,Female,8ee836e7-65e2-4ee7-9c27-aed94a66de9b
5593,William Gutierrez,kingalicia@yahoo.com,Product A,403.54,2,9,20,Female,b82ae3c5-ac19-42ff-bc35-89c6b15254dc
2851,Kelly Maldonado,victorhardy@stout.com,Product C,441.84,8,8,59,Male,8c99ed08-a551-4980-86ed-a42bd392c9a5
4173,James Gonzalez,donald89@gmail.com,Product D,365.45,6,6,35,Other,ba84ce0e-2ac2-4c1f-9472-5c3c6a4fbec6
3709,Kathleen Harrison,chavezjanet@garcia-higgins.com,Product B,137.04,1,1,59,Female,34aeb309-40e7-4c58-a964-896bbe3d5450
5487,Kyle White,stewartconnie@smith.net,Product C,200.13,9,6,32,Other,584a225e-00d1-4d3d-9de7-8a4e1d6e53d9
8603,Rebekah Mccall,ramirezdanielle@howard-ferguson.com,Product D,183.52,1,5,52,Male,e6d7d405-4976-4325-a903-48256cc6c9ab
9593,Kathleen Martinez,emilyalvarez@gmail.com,Product D,59.56,2,9,47,Male,2ccbc526-4223-4d4e-b86f-5246b28fc215
7480,Laura Mathews,pglenn@yahoo.com,Product A,30.21,8,9,25,Other,6a87551c-23dc-4b02-be5f-8c86391820d9
3483,Sara Hayden,manningjoseph@cooper.info,Product B,295.06,10,9,61,Female,042b6ebe-6280-4f96-b389-fd8f50c06597
9563,Stacey Smith,rebeccarhodes@hotmail.com,Product D,144.29,5,2,48,Other,a9aab3bc-3626-4806-acae-75bffe72f0ba
5973,Heather Brennan,acarroll@yahoo.com,Product B,206.68,8,9,53,Male,827c491a-7dd1-4f7f-acf7-b8d82e22d322
7580,Robert Elliott,courtneysmith@yahoo.com,Product D,429.04,1,6,37,Male,ced5deee-ce22-4743-8975-34b19f40deef
2614,Lisa Oliver,kelsey41@smith.com,Product B,477.53,1,7,58,Female,0c627324-3a06-4a5c-a590-06cb1623f51e
8445,Kenneth Haynes,keith57@guerrero.org,Product A,211.08,10,2,59,Male,468a6ea1-b102-4e8b-b80c-ef6446abfe1c
5789,Jeffery Hahn,btyler@gmail.com,Product C,83.4,8,8,66,Other,5a3adec9-b6db-4c36-8516-b5a453998a7d
7568,Alison Medina,cjennings@hotmail.com,Product A,408.4,2,7,37,Female,5b95a878-019a-472e-9b3a-6f3534f35474
8343,Kenneth Horn,cindyjones@alexander.com,Product B,329.08,5,3,65,Female,c49e23d7-9e79-4514-bb3f-006e8f2c5eee
7703,Tara Williams,xclements@ray.com,Product D,284.5,6,1,55,Male,4b910222-d71e-4b86-8a45-68cf58cced25
9863,Lacey White,rlynch@hotmail.com,Product A,137.5,2,3,69,Other,35c3a823-4896-4875-9eb7-df2e7865403b
4629,Jennifer Barnett,rodriguezjohn@yahoo.com,Product B,163.85,6,9,23,Male,bfb45744-602b-489e-a64b-df39dd381163
8509,Tracie Hill,qbrown@gray.biz,Product B,201.74,6,6,22,Male,2d4b96cf-e8d3-4578-90e3-6df81bf2b449
7557,Jamie Serrano,samuel32@yahoo.com,Product A,185.57,2,5,44,Female,5a7af67b-60de-4179-979c-04aaa99ffdc2
3076,Brenda Williams,mbryant@glenn.info,Product C,367.21,1,7,69,Female,8c38339b-571b-46c5-b8d8-eaced7091651
6045,Oscar Pearson,nspence@jensen-fisher.net,Product D,11.05,7,3,69,Female,2639a7f2-c4d8-4f58-a33c-8084cf581cd6
9634,Brian Jones DDS,coxrobert@myers-hernandez.info,Product D,153.86,2,6,60,Female,0fb71b50-da96-435f-97b2-99ca6a3f5e06
7976,Kevin Martinez,reidralph@gmail.com,Product B,310.07,1,1,18,Other,ef10e2d3-4547-4366-9b23-a837d8ab9031
1732,Nicholas Gomez,tommyvillanueva@yahoo.com,Product B,255.94,9,3,33,Male,4a2695db-1245-489f-b4c0-2bee0953035c
2822,Michelle Roberts,stephanie30@singleton.com,Product B,373.29,8,10,29,Male,98b1fbc1-99f0-40fd-a61f-1c4964d0ee44
6142,Gregory Hobbs,allen49@hotmail.com,Product B,400.6,8,1,63,Other,34f65ef5-6a69-4a26-9c95-dc65d35b1a3c
5829,John Schmidt,charlesbradford@gray.biz,Product D,344.72,8,4,19,Male,edfc46d9-b920-4a42-ad01-9cd166880ba3
9374,Nicholas Martin,gjenkins@hotmail.com,Product B,34.92,5,8,25,Other,2175d4f6-35cb-44bb-be56-b085389689e7
5322,Steven White,yeseniakelley@yahoo.com,Product B,258.7,8,4,38,Female,31781744-62ec-4768-ab49-d840a02d8ac0
6629,Jennifer Martin MD,jillianhensley@hotmail.com,Product A,269.58,10,8,36,Male,49ba5539-3c78-4c34-b446-f3af9e2b5301
7734,Michael Carr,whughes@thompson.net,Product B,355.93,2,9,68,Female,8679b128-3b67-4486-98db-bdb478387b93
7767,Robert Rojas DDS,kristendavis@gmail.com,Product D,368.5,5,1,65,Male,79664355-71f1-4fdf-b65b-9c3036554a59
9037,Justin Booth,james32@young.com,Product B,73.28,5,4,35,Female,595bf660-baf6-4722-ac35-4440102ef550
7544,Scott Walters,mercerjeffery@schneider-watkins.info,Product A,339.92,6,4,61,Male,63f00c22-db3d-41f1-8117-f0a970297ca6
7134,Kenneth Williams,nmartinez@gmail.com,Product B,491.23,9,1,46,Male,6b5c4806-1ea7-4236-9f09-a3f6334b6a45
1010,Joseph Lambert,cheryl68@day.org,Product A,189.17,2,3,20,Female,92c5bcbd-d1a8-4ca0-8482-ff673e8e1844
4729,Kayla Ponce,harmonsheri@leonard-schneider.info,Product A,20,10,8,43,Female,5a4f6853-9e7a-4dfa-ae4e-997d22711b61
8776,Francis Ward,monica55@yahoo.com,Product D,336.33,8,8,24,Male,0eeb30e4-df15-4955-8730-4749ac60a148
9759,Jesse Carey,kevin86@yahoo.com,Product C,33.72,9,4,46,Female,303a2ccc-151b-4d84-89d8-bf548ad5bfe4
9838,Kelly Stephens,rpage@orr.com,Product B,73.13,2,2,68,Other,ad8ad07b-3995-4603-9180-e72cbc875790
4861,Dylan Adkins,elizabeth56@yahoo.com,Product A,374.32,9,7,26,Male,d4a613f2-5dfe-4166-8b52-6faafd0fa757
1583,Michael Jones,heidi98@morales.com,Product B,335.52,7,8,57,Other,778be163-3045-4199-9296-c362572083a4
8522,Eric Jones,tshelton@hotmail.com,Product A,173.15,1,3,57,Other,1801e705-f470-45ae-b8c8-030edd149427
4261,Jason Ruiz,nmendez@gmail.com,Product A,425.88,10,8,24,Other,1ef9adde-0215-4da7-96c6-cfa9a7c48420
2505,Marvin Golden,gardnermorgan@hotmail.com,Product B,401.37,6,5,25,Other,9ef03330-0165-43f3-86fa-7e910c1d479c
5330,Michelle Smith,travisbarnett@davis.com,Product B,238.49,3,4,48,Other,1b35bd9d-4026-4fe3-a079-4ec0354c43bb
6578,Terri Brown,jennifercrawford@jones-anderson.org,Product B,149.94,2,8,57,Female,a81f7f68-ff37-4106-958b-bf0f13754167
2013,Alexander Logan,erikataylor@gmail.com,Product B,229.89,4,2,54,Male,03db6cb5-24f7-431c-a422-6b3e855917bc
3531,Nancy Edwards,kdorsey@moody.com,Product C,29.09,2,3,62,Other,932887dc-0d6b-4eed-8312-4d526c9b57fa
6514,William Reeves,lorikennedy@hotmail.com,Product B,324.89,3,4,50,Other,2ff20988-2e15-467c-a4f4-c444f095ae5b
5242,Marcus Garza,williamsdaniel@gmail.com,Product C,402.92,7,9,22,Female,afc18503-5a10-4d64-afba-516d033599be
4117,Anthony Berg,goodmanbrandon@ingram.info,Product B,10.78,1,10,63,Male,77e80784-0cff-4547-9285-2efd1360e1ce
5716,Erik Bates,teresa96@hotmail.com,Product C,139.42,1,4,45,Other,d19217fc-b140-4900-9c2d-55e4b6a80603
2512,Eric Carrillo,scottaaron@yahoo.com,Product B,277.37,4,3,38,Other,fb97a5f3-2b8c-4355-9287-64647df2ca72
2753,Bradley Compton,bobbylopez@yahoo.com,Product B,409.7,9,2,29,Male,136b0613-233e-45d1-af87-251bc3e506cf
9915,David Cruz,beckmelissa@patterson-davis.org,Product D,157.19,2,1,67,Other,b95be06f-8cad-4ed8-bed9-9195eb67db2e
9883,Taylor Phelps,melissapayne@key.com,Product C,131.04,5,5,31,Other,7128d57e-2ed0-47c9-afb3-bd87a22b5c7e
5270,Robin Murray,iramsey@brown.com,Product B,190.58,2,10,56,Other,d0d5a490-e941-4954-89ea-f40757424aa8
1122,Nicole Tyler,drusso@jackson.org,Product A,187.24,5,8,23,Male,07dd35fb-b4d9-4211-b006-bff4d421f86f
3452,Ms. Sherry Henry,sarah87@johnson.com,Product B,434.39,9,7,31,Male,73732f65-5667-40d2-83ae-80d9de3d1b59
9388,Linda Walters,schaeferdanielle@hotmail.com,Product D,232.59,2,9,21,Other,afa2d935-63c1-4044-ab6f-701f18d2a537
3347,Brianna Graham,tmoore@gmail.com,Product C,112.75,9,10,33,Male,b134d6cc-76e6-4235-8da7-3dbd3cf3c602
8698,Carrie Mclaughlin,stephanie28@moss.com,Product D,16.91,1,9,62,Female,34491cf6-9935-485d-8adc-1bd0a7aba84a
1021,Julie Pacheco,shane54@gmail.com,Product C,409.38,5,8,40,Other,5717c07e-e115-4678-b316-8e4c7083bc2b
6793,Mr. Christopher Stephenson Jr.,jacksonshannon@gmail.com,Product B,78.74,1,8,62,Other,59dfb1f6-f7eb-427b-a9a6-d5d7f10dd218
4394,Ms. Erica Daniels,rebekahjones@rivera-valdez.org,Product D,264.61,1,5,60,Female,3f7bff21-cc6d-4559-8adb-90e174c2b060
2916,Alexander Griffin,john83@gmail.com,Product B,429.11,10,3,27,Other,0afd5d2a-24ea-43c4-a157-6af18763a53a
2770,Natalie Johnson MD,victoriasmith@tucker.info,Product B,83.75,7,8,69,Male,31cdcfdc-9b3f-4101-8195-57a5d6d7285b
2426,Robert Martin,wbrown@hotmail.com,Product B,423.39,4,2,62,Other,4252e46d-ae0c-45cc-8039-a949b060fc37
1350,Carrie Castaneda,pking@ray-norman.com,Product D,239.35,10,4,18,Other,48548b18-250a-4980-a2f6-a52cb25f57f1
2882,Shirley Chandler,whitedavid@aguirre-wright.org,Product C,60.38,10,10,35,Other,c2e4f27c-e80a-4681-a413-2b2ad255d707
6250,Tony Nguyen,jacksonsusan@gmail.com,Product D,186.14,2,7,19,Male,51d5a5d5-2dfc-4363-bb49-16c33044fffa
9980,Chris Sanchez,suzanneross@hotmail.com,Product B,373.85,2,4,35,Male,5629bdb8-a02c-49f0-9bae-50af99591ed5
5226,Jacob Perez,kathleen53@hotmail.com,Product D,146.33,4,7,42,Female,74617488-80d1-494d-b858-c6d31eb72a8c
2532,Michael Wong,nunezrandall@johnson-lambert.biz,Product D,429.54,6,10,46,Female,815f68b1-8817-4b86-9df9-bd4027cd647a
1975,William Butler,carrollmatthew@bass.com,Product D,44.71,7,4,56,Other,58315715-a9d3-4f16-b1b1-54fecdf60770
5919,Gregory Green,melinda58@hotmail.com,Product D,210.85,3,5,39,Male,72bb397e-dabf-485a-9b5f-fc6b4101ad8e
7194,Mark Mitchell,tara98@yahoo.com,Product C,482.04,8,7,67,Male,5e1323b1-bfa6-4000-89b2-cb9a15186196
8870,Scott Wade,davidjoshua@mack.com,Product D,241.08,4,7,56,Male,bdbe420e-b4b1-460d-a7f9-9cfd7eac3493
1907,Mark Buck,kleinjason@gmail.com,Product A,385.22,9,10,43,Male,f7702358-fcf5-48f6-8c0f-e0df71b73ad2
9726,Tracy Wright,ronald98@lewis.com,Product C,89.51,10,2,23,Female,67719542-050a-481f-93a3-210818e6d795
1209,Amber Conley,timothynunez@williams.info,Product B,311.61,8,2,53,Female,3ab0e262-75f0-46f2-81fc-3aca84df5b34
6526,Mason Lee,pamela63@hotmail.com,Product C,296.47,10,5,49,Other,a10ac725-f526-4998-b00e-1a27d9803f4c
1400,John Thomas,xmcgrath@gmail.com,Product C,21.73,7,5,38,Male,a4e7825a-ac81-4ea4-9712-0eb1ace258a5
3731,Christopher Wilson,everettvictoria@yahoo.com,Product A,209.58,4,9,32,Female,37f1ce5f-f8d2-4088-8ea4-13ef6dc766f7
9698,Taylor Keith,sharonedwards@gmail.com,Product D,255.99,7,3,31,Female,9563186b-7b39-43e4-8840-e5b3a263b8a0
6124,Carla Crawford,oedwards@taylor-porter.com,Product A,278.07,4,1,27,Female,9d34621b-b9b7-47df-aaa5-88d8f1d93aaa
5780,Mr. Ryan Moses PhD,john20@yahoo.com,Product A,325.32,10,6,50,Male,7357246e-93dc-4107-90ea-d75d5c202e65
3100,Terry Blackburn,wallacecameron@gmail.com,Product D,359.8,5,10,64,Female,3c4baea3-dd2a-4bee-94ce-a8e9fd767465
9244,Jennifer Reed,nicolelee@pacheco.com,Product B,433.81,5,7,24,Male,fe000101-6670-427d-8cf7-504590988903
7689,Matthew Curtis,dvasquez@gmail.com,Product D,119.04,2,6,24,Male,0e3eac0c-3b43-49ad-8c06-5367011c6a13
6093,Mark Phillips,richardsjesse@gmail.com,Product B,130.7,9,9,61,Male,282355c1-1e1d-4617-ba3c-adc852ecbe81
6497,Ashley Brown,janetdavis@hotmail.com,Product D,460.54,10,3,62,Female,4a30db35-9d08-4a33-b05a-f58e8eab08cf
5475,Mrs. Kelly Fowler,amanda62@yahoo.com,Product D,57.48,5,9,45,Male,13d2e10c-7234-462c-87b4-0c7e19ffb3ef
7456,Mariah Thomas,kdavis@gmail.com,Product B,205.66,8,3,39,Other,e79506f9-fc00-4cc6-a623-34f5cb310069
9766,Jasmine Villegas,michellehernandez@yahoo.com,Product A,456,8,9,25,Female,5a51af02-fc2d-4731-b34b-903279bec3c0
7506,George Mitchell,cwyatt@gmail.com,Product B,448.12,8,9,25,Other,7aa351fa-7c6d-4c79-951e-a01542ae75c5
9116,Beth Cooper,willie52@yahoo.com,Product B,283.01,2,9,39,Female,99a44f64-1be1-49af-92f1-49d8eebe528a
4508,Cody Pierce PhD,melissa55@bishop-lam.com,Product D,56.22,3,4,60,Female,d197d3ff-5c12-41c4-970e-13b421412c8b
9927,William Herrera,shawn19@mitchell.org,Product B,190.75,5,3,36,Female,12ddd77e-8bbc-43e9-a72c-53cdaa853506
7504,Jenna Todd,andrea28@king-matthews.com,Product C,132.29,7,6,21,Female,e209669c-d8d4-4bcd-ac4d-12a3785ced66
3862,Nicole Stone,lori12@mcneil.com,Product B,246.09,2,10,63,Other,ef3400ff-5bc5-4976-8cb4-f8ab886bda61
9047,Jennifer Salazar,jerrysutton@johnson.com,Product B,392.08,3,8,26,Male,88f5b596-4b4f-4a52-ae8f-ce4e7daaf033
7479,Jason Jackson,rachelsmith@reed-hopkins.com,Product B,210.23,8,6,58,Male,27c45d85-7689-4ba2-b2f4-7649209f9eb9
6546,Zachary Frazier,leestephen@yahoo.com,Product B,405.01,6,2,25,Male,8b7cc4cc-b631-4031-8254-956346dd8616
1254,Billy Deleon,odeleon@cook-porter.com,Product A,234.3,9,3,32,Male,5fee5ef6-923d-45a0-92f9-c931a9d66bcc
8839,Alec Bowers,wgreen@stevens.info,Product C,340.37,7,7,58,Female,7853138e-3a8c-471b-a3a4-e3b603b61189
1107,Christopher Ramos MD,usmith@gmail.com,Product B,326.76,10,10,51,Male,b626a314-5270-44d7-b7e8-29ee3d11ef57
8207,Robert Williams,wlang@quinn.info,Product C,303.02,8,3,20,Other,23a2ceb8-9fac-436a-8384-0f4da3022b73
9147,Timothy Gonzalez,molly92@floyd.com,Product A,136.31,9,2,57,Female,dfc45c50-a06a-4ea4-a86b-cc8640f1d345
5092,Mr. Matthew Terry,juliabishop@gmail.com,Product D,345.57,2,8,57,Male,1b0669bd-55dd-4857-b782-66cad327ab30
8208,Denise Reid,jill16@jones.com,Product C,432.19,3,10,38,Other,bd0a92b0-d442-45e1-8800-637733599b27
5266,Jessica Holt,davidmoss@alvarez-jones.com,Product D,323.73,1,5,34,Other,34930301-2366-4648-abb4-3c3afa75850d
7608,Adam Williams,oliverjoy@gmail.com,Product B,119.83,8,4,65,Other,b021c240-b655-44d0-af1a-dc794eadb67a
8919,Jacqueline Moss,whitebradley@ward.info,Product B,260.75,3,9,66,Other,c533810f-4feb-40a4-beea-9227c2ba2754
8021,Ashley Gray,jenningsjose@yahoo.com,Product A,300.75,10,7,37,Other,50cc5571-fc77-40be-a190-1890ebba507a
9842,Mark Hamilton,codyguerra@jackson.org,Product C,101.4,10,9,20,Male,843e7e9f-b55b-445f-ab5c-4b2aef700831
8788,Erik George,kelly26@yahoo.com,Product A,54.66,3,1,42,Male,d0ef5548-8852-4d41-ab76-11056d1d8027
7567,Carrie Frazier,nathanrice@gmail.com,Product B,58.08,3,1,55,Male,ec055b78-9760-454b-b172-6096aac94d0f
8071,Daniel Wood,diazzachary@moore.com,Product C,360.48,9,4,70,Female,f86e96aa-26b3-447f-a57b-091abdbf4000
5128,Jeremy Holt,stacy16@davis-williams.com,Product C,43.29,3,9,30,Female,7bd69e26-1c78-434b-acf5-e8f459d4c011
8066,Lisa Heath,matthew76@carpenter.org,Product B,235.79,2,1,42,Male,1e0969f8-e5db-4cdb-afb2-c6de2b921b4a
9573,Amber Woods,drodriguez@yahoo.com,Product C,303.13,2,6,30,Male,a9ec397c-cedd-4a12-ae59-be12d52f08ca
6325,Timothy Mendez,burnsjustin@mitchell.org,Product A,231.13,10,5,44,Female,6a8c59a5-8720-4595-bdf9-1d394270eef2
1996,Megan Santiago,wellsian@hotmail.com,Product D,215.38,1,6,18,Female,c6b068c0-c46c-4ca0-8f74-ccb31ce63de6
5787,Amanda Franklin,xhoffman@nguyen.com,Product C,270.83,3,2,56,Other,fa27ff4e-bb8d-4e6c-a7ea-62539556f4cf
6382,Gabriela Chang,randyjimenez@brown.com,Product B,219.44,9,10,23,Female,7865bfaa-9afb-45ad-be5b-06f9f2146503
5501,Robert Phillips,lisa37@good.com,Product C,412.09,6,2,18,Female,cb0f0cd9-458e-4a4f-a4fe-12d451d909eb
8984,Miranda Brown,lesliesnyder@yahoo.com,Product A,474.91,10,9,20,Male,0c64edc5-d20c-4430-965f-81e1b813f55a
6070,Lorraine Barnes,cdennis@hamilton-davidson.info,Product D,273.29,6,4,18,Female,82730800-b2d7-40c7-8bee-d2658e21e3a9
8128,Danny Friedman,rgriffin@navarro.com,Product C,309.4,5,5,68,Other,75808e41-507b-49ce-bfa8-4ce141b0ec20
2020,Frank Jones,vincentmegan@hotmail.com,Product C,478.62,7,6,18,Female,2ee5e35f-b265-46eb-ad07-116136852821
9271,Jennifer Ramirez,gmiller@gmail.com,Product D,410.34,10,7,48,Female,a40fc19a-e9f9-4e8f-a13c-9d8bc01de9df
5574,Emily Schultz,qjohnson@watson.com,Product C,197.87,8,5,44,Other,55907368-ab40-4005-be7c-139230352432
6753,Veronica Banks,james24@jarvis.com,Product B,61.97,3,8,55,Female,0a357290-00df-494a-8ac5-5cdaeb53bd64
6534,Jennifer Garcia,crystal59@yahoo.com,Product C,451.44,7,7,26,Female,54a1086d-fbda-4301-ae9e-b3a7fd9e507e
2536,Matthew Stanley,gparsons@moyer.com,Product B,172.36,5,9,33,Female,b3fe03c5-3d4f-465d-9f72-5b5fbc32b119
8817,Lee Cook,jarednichols@joseph-boyd.com,Product B,319.39,2,2,69,Male,ce15605d-3238-4bde-8aa1-08ca89c3f16d
4161,Catherine Greer,bucktina@ellis-roman.info,Product A,493.76,6,3,20,Other,f24f12cd-d11b-49ee-858a-98b8fe220512
3256,Julie Knox,carlos77@yahoo.com,Product A,362.22,4,6,31,Female,a9184993-190a-495c-a0f8-855eb35118c9
3080,Derek King,lcox@gmail.com,Product A,122.13,3,8,43,Other,949dfa62-88d1-4625-89b0-bfbd7b81d9d9
6765,Michael Griffith,todd24@hotmail.com,Product C,474.23,9,9,63,Other,037f1c62-1890-4d56-84e3-af8d518a73a9
5628,Gregory Johnson,erica83@fuentes.com,Product C,245.21,3,7,48,Male,a0f61d14-20ef-428c-a52c-f743a55925ec
8534,Monica Fletcher,onixon@young-thomas.com,Product D,302.52,8,8,61,Female,8051f8d3-a95c-4810-b1cb-9e77ae495294
3523,Danielle Ayers,jennifergoodman@yahoo.com,Product B,324.31,1,5,34,Male,bc59b3b6-e4ab-4de3-b790-a222e85eeadf
3726,Pamela Johnson,uhall@yahoo.com,Product B,163.71,1,3,42,Other,e48480a9-1e53-4058-8103-1528be769801
6761,Adam Jackson,wtaylor@gmail.com,Product D,334.37,5,3,29,Male,557332ba-fdeb-4f48-8031-c0147f7ea216
8083,Dr. Laura Gregory,juliehoffman@yahoo.com,Product C,165.02,6,8,55,Male,7bde5141-8c24-4b96-b889-36d3bc318c1b
3550,Amanda Johnson,richardlopez@williams-smith.com,Product C,35.93,2,4,51,Male,bc16d768-84a8-44ce-a278-9ba8af332402
6673,Michael Chang,schmidtwayne@johnson-french.org,Product A,285.8,4,8,25,Male,8656e356-f797-4ef4-9bfa-14863b362529
8677,Maria Meyer,johndavidson@lewis.org,Product A,157.09,4,2,52,Male,8b8b8b11-2880-413a-8780-1501aaf2de4c
3425,James Fox,clarkbridget@yahoo.com,Product C,476.63,3,6,56,Other,82141714-bce7-4988-a48e-25eac1cb3113
4893,Janet Gonzales,jthompson@wright-ward.biz,Product C,193.01,6,3,30,Male,fde2631f-519c-4eb1-b972-a0b1ebe1aafc
5630,Richard Wright,hollymartin@yahoo.com,Product C,126.89,7,2,68,Female,09c30f8b-2680-49a6-82eb-837a7bbafb08
8106,Mark Thornton,darlenebridges@valdez.info,Product A,394.21,6,1,22,Male,6a4057a7-433d-491a-9fe6-627121f39ace
4533,Kylie Munoz,jack24@yahoo.com,Product D,156.5,2,4,32,Female,862dfc53-4010-488d-bb9d-9d34ed10d0e5
9300,Beverly Brown,christophersweeney@james.com,Product D,136.16,6,4,67,Female,8cf382fd-d643-4949-9196-2b80a57b64ec
9905,Matthew Taylor,jamie62@perez.com,Product C,283.38,6,8,62,Other,471fa605-39fa-4959-9f3c-bef5724a96d2
1005,Andrew Wilkerson MD,tallen@gmail.com,Product C,159.11,9,2,58,Female,47b6c825-1c27-458b-b567-09f2c5ce56d6
